<<<<<<< HEAD
0.624055, 0.478979, 1.043717, 1.341251, 0.585583, 0.820031, 0.630639, 0.391697, 0.962789, 100000.000000, 0.000000, 0.777595, 0.666514, 0.925813, 1.358258, 0.108353, 0.217780, 0.566375, 0.787082, 1.074883, 0.685119, 0.879214, 0.704109, 100000.000000, 0.645087, 0.634321, 0.531692, 0.440324, 100000.000000, 0.875966, 0.124329, 0.131195, 0.091682, 0.639134, 0.240807, 0.968636, 0.733064, 1.003145, 0.687201, 0.598993, 0.973190, 0.881471, 0.534110, 0.488349, 0.593434, 0.951002, 1.567061, 0.132793, 1.112629, 0.747689, 1.000418, 0.215555, 0.763419, 0.159064, 0.180437, 0.376344, 0.654655, 0.677629, 0.707955, 0.302920, 0.700773, 0.780751, 0.467433, 0.913658, 0.577523, 0.854563, 0.927737, 0.577072, 0.413081, 0.647143, 0.783185, 0.815644, 0.655427, 0.722383, 0.616400, 0.693774, 0.313433, 0.345003, 0.737081, 0.951630, 0.705862, 0.220837, 0.559893, 0.766156, 0.222601, 1.356477, 0.535367, 0.154930, 0.063741, 0.788902, 0.248101, 0.501711, 0.682757, 0.181378, 0.827321, 0.618483, 0.708122, 0.714324, 0.364976, 0.295719, 
0.258697, 0.931953, 0.382213, 0.563657, 0.576585, 0.494571, 0.575102, 0.719160, 0.202684, 100000.000000, 0.777595, 0.000000, 0.619997, 0.619565, 0.580664, 0.841628, 0.813112, 0.322118, 0.487910, 0.413378, 0.203374, 0.289891, 0.417273, 100000.000000, 0.560019, 0.866290, 0.732212, 0.448169, 100000.000000, 0.883811, 0.759311, 0.646400, 0.791959, 0.839181, 0.641945, 0.191041, 0.553447, 0.763558, 0.321843, 0.522389, 0.255409, 0.290062, 0.243484, 0.437123, 0.916131, 0.406069, 1.017031, 0.749960, 0.402830, 0.158366, 0.222823, 0.730760, 0.357963, 0.723689, 0.822489, 0.506409, 0.825379, 0.652661, 0.753195, 0.580721, 0.613830, 0.340631, 0.416207, 0.331264, 0.686380, 0.481296, 0.377708, 0.490956, 0.697776, 0.484321, 0.774188, 0.509396, 0.864769, 0.506216, 0.628864, 0.876238, 0.878059, 0.554345, 0.145672, 0.174035, 0.654636, 0.736042, 0.730618, 0.587786, 0.790678, 0.638697, 0.669089, 0.738583, 0.713853, 0.415636, 0.865269, 0.672436, 0.943266, 0.770174, 0.839785, 1.260535, 0.226376, 0.630541, 0.948628, 0.912886, 
0.581638, 0.525910, 0.426680, 0.976796, 0.468703, 0.889604, 0.156289, 0.274817, 0.558526, 100000.000000, 0.666514, 0.619997, 0.000000, 0.259300, 0.967655, 0.736445, 0.660158, 0.519237, 0.132087, 0.429760, 0.614106, 0.700623, 0.817929, 100000.000000, 0.826031, 0.681252, 0.895995, 0.415520, 100000.000000, 0.851161, 0.655073, 0.656681, 0.655442, 0.607859, 0.605111, 0.445677, 0.066550, 0.336631, 0.631137, 0.843775, 0.510045, 0.700794, 0.487906, 0.329038, 0.423556, 0.296007, 0.900547, 0.686520, 0.548195, 0.569098, 0.599666, 0.577805, 0.758619, 0.686854, 0.486076, 0.740648, 0.332804, 0.793045, 0.893579, 0.476483, 0.770346, 0.741287, 0.349954, 0.288733, 0.883499, 0.754035, 0.261223, 0.240435, 0.296201, 0.795625, 0.321782, 0.149130, 0.989282, 0.326292, 0.878045, 0.446863, 0.841224, 0.709306, 0.556404, 0.587175, 0.423313, 0.567039, 0.231761, 0.914849, 0.786361, 0.893333, 0.264463, 0.708937, 0.724134, 0.742698, 0.801829, 0.285216, 0.856320, 0.735106, 1.088966, 0.924122, 0.637108, 0.047810, 0.918982, 0.849446, 
0.646263, 0.674295, 0.619695, 0.937835, 0.728002, 0.856266, 0.415588, 0.534116, 0.519565, 100000.000000, 0.925813, 0.619565, 0.259300, 0.000000, 0.954842, 0.995745, 0.919457, 0.480275, 0.391387, 0.650861, 0.590939, 0.677456, 0.778968, 100000.000000, 0.930178, 0.829637, 0.890369, 0.569390, 100000.000000, 1.005031, 0.914373, 0.915980, 0.914742, 0.834449, 0.827733, 0.428523, 0.325850, 0.143993, 0.709408, 0.884084, 0.492891, 0.677627, 0.710529, 0.551779, 0.559840, 0.272840, 1.159847, 0.880786, 0.740711, 0.545931, 0.560704, 0.837105, 0.719658, 0.907057, 0.745376, 0.893974, 0.592104, 1.014356, 0.974969, 0.735782, 0.975525, 0.702326, 0.572696, 0.548033, 0.844537, 0.715074, 0.520523, 0.463057, 0.555500, 0.871886, 0.581082, 0.110169, 1.242353, 0.287331, 1.016429, 0.706162, 1.061427, 0.931929, 0.533237, 0.548213, 0.682613, 0.826338, 0.491061, 0.915003, 1.045661, 0.876179, 0.523763, 0.903202, 0.983434, 0.777330, 0.996094, 0.544516, 1.101423, 0.929371, 1.227350, 1.183422, 0.613941, 0.307110, 1.113247, 1.043712, 
0.839361, 1.373369, 0.706195, 0.017007, 1.157249, 1.075235, 1.123944, 1.230953, 0.435278, 100000.000000, 1.358258, 0.580664, 0.967655, 0.954842, 0.000000, 1.389525, 1.393776, 0.902782, 0.835568, 0.737361, 0.784038, 0.868839, 0.997937, 100000.000000, 1.140683, 1.446953, 1.256347, 1.028833, 100000.000000, 1.464475, 1.339975, 1.227064, 1.372622, 1.419845, 1.157259, 0.771705, 0.901105, 1.098835, 0.902506, 1.103053, 0.832999, 0.870726, 0.824148, 1.017787, 1.271015, 0.986733, 1.510976, 1.265274, 0.635424, 0.739029, 0.455417, 1.311424, 0.938627, 1.239003, 1.403153, 1.021722, 1.180263, 1.233325, 1.333859, 1.161384, 1.194494, 0.921295, 0.996871, 0.911928, 1.267044, 1.061960, 0.871652, 1.071620, 1.209569, 1.064985, 1.289437, 0.844673, 1.380083, 1.021834, 1.209527, 1.338370, 1.393372, 1.069659, 0.726336, 0.406629, 1.235299, 1.316706, 1.179120, 1.168450, 1.371342, 1.216287, 1.099018, 1.253897, 1.294517, 0.996299, 1.380583, 1.120939, 1.523930, 1.285487, 1.420449, 1.841199, 0.807040, 1.015465, 1.463942, 1.428200, 
0.615514, 0.548911, 1.039040, 1.372518, 0.655514, 0.811490, 0.681088, 0.461628, 0.954247, 100000.000000, 0.108353, 0.841628, 0.736445, 0.995745, 1.389525, 0.000000, 0.281813, 0.561698, 0.857014, 1.070206, 0.680442, 0.870673, 0.695568, 100000.000000, 0.636546, 0.704253, 0.523150, 0.435647, 100000.000000, 0.871289, 0.232682, 0.195228, 0.200035, 0.709066, 0.232266, 1.032669, 0.802995, 1.051783, 0.678659, 0.590451, 0.968513, 0.872930, 0.598144, 0.519719, 0.663365, 0.988936, 1.636992, 0.124251, 1.104088, 0.739148, 0.995387, 0.279588, 0.754877, 0.150522, 0.250369, 0.367803, 0.724586, 0.669087, 0.699414, 0.334289, 0.692231, 0.772209, 0.498802, 0.964107, 0.568982, 0.912874, 0.997668, 0.596942, 0.483013, 0.638601, 0.853117, 0.885575, 0.646886, 0.717706, 0.607858, 0.753731, 0.304892, 0.336462, 0.728539, 0.982896, 0.737231, 0.280794, 0.629824, 0.757615, 0.330954, 1.351800, 0.605298, 0.146667, 0.127774, 0.847213, 0.239560, 0.571643, 0.714126, 0.172837, 0.818779, 0.688415, 0.703445, 0.762962, 0.356713, 0.287177, 
0.688106, 0.472623, 1.086837, 1.376769, 0.579227, 0.769988, 0.624283, 0.385341, 1.015796, 100000.000000, 0.217780, 0.813112, 0.660158, 0.919457, 1.393776, 0.281813, 0.000000, 0.739440, 0.780726, 1.089917, 0.858184, 0.943265, 0.768159, 100000.000000, 0.706416, 0.627965, 0.595742, 0.613389, 100000.000000, 1.049030, 0.232099, 0.166713, 0.264746, 0.632778, 0.304858, 1.004154, 0.726708, 0.996789, 0.751251, 0.663043, 1.068522, 0.945521, 0.569628, 0.596119, 0.587078, 0.944646, 1.560705, 0.350572, 1.176679, 0.811739, 1.035936, 0.082352, 0.819830, 0.376843, 0.174081, 0.440394, 0.648299, 0.741679, 0.772005, 0.410689, 0.650730, 0.802498, 0.575203, 0.907302, 0.641574, 0.661833, 0.921381, 0.669534, 0.406725, 0.711193, 0.776829, 0.809288, 0.719477, 0.845260, 0.826679, 0.729292, 0.482996, 0.409053, 0.801131, 0.987147, 0.745089, 0.256354, 0.553537, 0.830206, 0.310991, 1.451809, 0.529011, 0.372710, 0.154038, 0.727494, 0.465881, 0.495355, 0.790526, 0.399158, 0.991216, 0.612127, 0.881186, 0.707968, 0.582755, 0.513498, 
0.289472, 0.723805, 0.477342, 0.885775, 0.402683, 0.375991, 0.385282, 0.397042, 0.524802, 100000.000000, 0.566375, 0.322118, 0.519237, 0.480275, 0.902782, 0.561698, 0.739440, 0.000000, 0.408987, 0.508507, 0.118744, 0.320665, 0.298692, 100000.000000, 0.449903, 0.692387, 0.410094, 0.126051, 100000.000000, 0.561693, 0.507341, 0.654523, 0.474693, 0.623569, 0.545462, 0.508411, 0.474524, 0.624268, 0.352617, 0.403809, 0.444043, 0.320836, 0.415150, 0.221511, 0.707983, 0.436843, 1.251400, 0.437447, 0.554080, 0.189140, 0.544941, 0.657087, 0.239382, 0.463718, 0.608302, 0.537183, 0.617232, 0.534080, 0.494694, 0.406941, 0.495249, 0.222051, 0.242427, 0.565633, 0.364262, 0.362716, 0.612076, 0.310233, 0.375658, 0.399692, 0.600285, 0.370106, 0.895543, 0.193236, 0.544234, 0.702335, 0.618088, 0.585119, 0.176446, 0.496153, 0.439023, 0.564881, 0.522470, 0.469205, 0.605612, 0.827330, 0.488367, 0.459863, 0.630116, 0.297055, 0.552756, 0.464288, 0.621148, 0.486032, 0.755155, 1.046348, 0.141746, 0.494167, 0.669908, 0.600373, 
0.537342, 0.537801, 0.335146, 0.852575, 0.589271, 0.773216, 0.288376, 0.395385, 0.627064, 100000.000000, 0.787082, 0.487910, 0.132087, 0.391387, 0.835568, 0.857014, 0.780726, 0.408987, 0.000000, 0.366312, 0.482019, 0.568536, 0.695918, 100000.000000, 0.838664, 0.693143, 0.819081, 0.497810, 100000.000000, 0.933452, 0.775055, 0.777249, 0.776011, 0.697956, 0.686989, 0.444664, 0.065537, 0.468719, 0.600488, 0.801034, 0.461950, 0.568707, 0.569784, 0.411035, 0.435447, 0.163920, 0.842413, 0.795003, 0.484746, 0.437011, 0.585925, 0.698374, 0.636608, 0.768732, 0.606645, 0.785053, 0.344695, 0.874923, 0.850031, 0.596464, 0.852343, 0.619276, 0.431951, 0.156646, 0.773249, 0.759941, 0.203089, 0.322313, 0.374001, 0.762966, 0.453869, 0.281218, 1.045222, 0.215751, 0.907509, 0.502802, 0.923102, 0.791184, 0.424317, 0.634713, 0.535105, 0.687607, 0.343552, 0.866431, 0.906930, 0.845238, 0.263450, 0.798134, 0.844703, 0.694280, 0.910312, 0.285371, 0.976301, 0.829724, 1.118430, 1.044691, 0.505021, 0.179897, 1.008179, 0.957929, 
0.560490, 0.854295, 0.031165, 0.720354, 0.762974, 0.559323, 0.497999, 0.704576, 0.323084, 100000.000000, 1.074883, 0.413378, 0.429760, 0.650861, 0.737361, 1.070206, 1.089917, 0.508507, 0.366312, 0.000000, 0.389763, 0.351849, 0.512903, 100000.000000, 0.664114, 1.009637, 0.918601, 0.634558, 100000.000000, 1.070200, 1.015848, 1.059778, 0.983201, 1.014450, 0.943738, 0.222337, 0.363209, 0.766391, 0.623636, 0.618020, 0.157969, 0.591855, 0.656863, 0.670748, 0.801758, 0.530232, 0.807860, 0.945954, 0.118435, 0.460159, 0.281944, 1.007565, 0.453594, 0.972225, 0.915836, 0.808202, 0.711007, 0.748292, 0.848825, 0.856177, 0.678582, 0.463759, 0.691664, 0.214980, 0.872769, 0.604424, 0.168537, 0.582145, 0.683408, 0.666170, 0.751542, 0.540691, 1.166562, 0.408776, 0.810712, 0.869114, 1.126595, 0.856138, 0.447465, 0.330732, 0.844512, 0.996799, 0.652959, 0.708816, 1.114120, 0.541257, 0.561122, 0.968370, 1.127232, 0.538763, 1.061263, 0.594778, 1.129655, 0.974216, 1.019068, 1.353882, 0.412765, 0.477570, 1.158947, 1.108880, 
0.170727, 0.818258, 0.358598, 0.767030, 0.373211, 0.406601, 0.504026, 0.515787, 0.406058, 100000.000000, 0.685119, 0.203374, 0.614106, 0.590939, 0.784038, 0.680442, 0.858184, 0.118744, 0.482019, 0.389763, 0.000000, 0.201921, 0.329303, 100000.000000, 0.356645, 0.662916, 0.528838, 0.244795, 100000.000000, 0.680437, 0.626085, 0.773267, 0.593438, 0.742313, 0.553975, 0.394415, 0.547556, 0.734932, 0.233873, 0.329097, 0.458783, 0.202092, 0.446858, 0.340255, 0.826728, 0.318099, 1.163378, 0.556191, 0.435335, 0.070396, 0.426197, 0.775831, 0.269993, 0.582462, 0.727046, 0.418439, 0.735976, 0.459369, 0.559903, 0.525685, 0.412331, 0.252661, 0.361171, 0.534638, 0.483006, 0.393326, 0.524054, 0.428977, 0.494402, 0.280947, 0.570814, 0.480770, 0.776799, 0.311980, 0.425490, 0.672864, 0.736832, 0.466375, 0.057702, 0.377409, 0.557768, 0.683625, 0.641214, 0.496261, 0.724357, 0.842071, 0.607111, 0.578607, 0.748861, 0.327666, 0.671500, 0.583033, 0.739892, 0.584453, 0.636411, 1.165092, 0.023002, 0.612911, 0.769184, 0.719117, 
0.255159, 1.020179, 0.383015, 0.851832, 0.575132, 0.467731, 0.680508, 0.717707, 0.454561, 100000.000000, 0.879214, 0.289891, 0.700623, 0.677456, 0.868839, 0.870673, 0.943265, 0.320665, 0.568536, 0.351849, 0.201921, 0.000000, 0.390432, 100000.000000, 0.541643, 0.864837, 0.722079, 0.446716, 100000.000000, 0.882358, 0.828006, 0.936291, 0.795358, 0.909362, 0.638407, 0.480932, 0.634073, 0.821449, 0.318304, 0.495549, 0.509819, 0.288609, 0.533375, 0.507759, 1.003982, 0.404616, 1.159710, 0.746422, 0.233415, 0.131525, 0.413422, 0.860912, 0.331123, 0.720151, 0.928967, 0.502870, 0.913231, 0.625821, 0.726354, 0.651356, 0.586989, 0.313791, 0.486843, 0.566829, 0.684927, 0.335763, 0.520386, 0.596481, 0.696323, 0.482793, 0.772735, 0.567287, 0.845814, 0.513901, 0.627335, 0.874785, 0.874520, 0.535390, 0.144219, 0.462210, 0.724816, 0.851129, 0.836143, 0.560945, 0.926277, 0.893106, 0.774614, 0.735045, 0.942956, 0.388795, 0.861731, 0.777961, 0.941813, 0.766635, 0.838256, 1.367013, 0.224923, 0.748433, 0.945090, 0.909348, 
